result_kind,experiment,scenario,setting,label,label_name,n,representation,projection_id,summary_scope,projection_repeats,outer_repetitions,inner_repetitions,tests_per_projection,independent_tests,rejection_rate,power,type1_error,binomial_se,ci_lower,ci_upper,mean_stat,mean_cutoff,mean_cond_sigma_reg,B_boot,alpha
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r17,per_projection,1,10,20,200,200,0.52,0.52,,0.03532704346531139,0.4507589948079897,0.5892410051920103,30.66326933888316,13.078845397050724,39860.09335344939,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r18,per_projection,1,10,20,200,200,0.485,0.485,,0.03533942557541082,0.4157347258721948,0.5542652741278051,39.16930062011231,13.22146939579904,39198.7014186079,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r19,per_projection,1,10,20,200,200,0.29,0.29,,0.03208582241426889,0.22711178806803295,0.352888211931967,21.003256372822875,14.305331809616902,30457.238701409122,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,20,final_full,none,single,1,10,20,200,200,0.415,0.415,,0.0348407089480108,0.3467122104618988,0.48328778953810114,24.244995875702568,13.380971879784907,39437.19155981304,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,centered_logits,none,single,1,10,20,200,200,0.345,0.345,,0.033613613313656115,0.279117317905234,0.41088268209476597,12.568043089278374,12.493733766064135,35852.734457214225,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,semantic_centered,none,single,1,10,20,200,200,0.31,0.31,,0.032703210851535665,0.2459017067309901,0.3740982932690099,11.95975915203407,12.854924327301587,33828.998283660476,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_full,none,single,1,10,20,200,200,0.715,0.715,,0.03191982142807193,0.652437150000979,0.7775628499990209,48.73820384414076,13.328427788365321,35289.456276442485,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_top8_pca,none,single,1,10,20,200,200,0.665,0.665,,0.0333747659167821,0.5995854588031071,0.730414541196893,48.21235571991691,13.606564275327028,33372.528043257385,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.62675,0.62675,,0.0076474577066499684,0.611760982894966,0.641739017105034,43.201100065791024,13.80089826646499,30868.392962901937,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r00,per_projection,1,10,20,200,200,0.655,0.655,,0.033613613313656115,0.589117317905234,0.720882682094766,53.67145759934007,14.016455077056262,30042.968057479462,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r01,per_projection,1,10,20,200,200,0.53,0.53,,0.03529164207004259,0.46082838154271655,0.5991716184572835,27.200851160501358,13.364086496395197,33842.82697338205,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r02,per_projection,1,10,20,200,200,0.585,0.585,,0.03484070894801081,0.5167122104618987,0.6532877895381012,32.467113444418466,13.98439121357594,28633.573888201427,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r03,per_projection,1,10,20,200,200,0.67,0.67,,0.0332490601370926,0.6048318421312986,0.7351681578687015,41.914707971013016,13.796344194976722,28024.1291090416,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r04,per_projection,1,10,20,200,200,0.62,0.62,,0.03432200460346103,0.5527288709772163,0.6872711290227836,38.99229550440321,13.650399208767817,33228.31835879653,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r05,per_projection,1,10,20,200,200,0.67,0.67,,0.0332490601370926,0.6048318421312986,0.7351681578687015,45.63952363962761,13.310383445032372,31750.91185835662,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r06,per_projection,1,10,20,200,200,0.64,0.64,,0.03394112549695428,0.5734753940259696,0.7065246059740304,60.59972792068076,14.346927216942108,25974.61964692437,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r07,per_projection,1,10,20,200,200,0.635,0.635,,0.0340422531569225,0.5682771838124319,0.7017228161875682,35.11040628699622,14.026012118713808,28182.473950331885,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r08,per_projection,1,10,20,200,200,0.65,0.65,,0.033726843908080104,0.583895385940163,0.716104614059837,42.09023194816927,13.972917148816027,29817.543095603156,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r09,per_projection,1,10,20,200,200,0.58,0.58,,0.034899856733230296,0.5115962808028686,0.6484037191971314,34.85354240038251,13.86192595960388,29107.160879176146,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r10,per_projection,1,10,20,200,200,0.715,0.715,,0.03191982142807193,0.652437150000979,0.7775628499990209,52.32270130869314,14.306756352178006,26413.609818163248,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r11,per_projection,1,10,20,200,200,0.53,0.53,,0.03529164207004259,0.46082838154271655,0.5991716184572835,28.69264094787905,14.100919217924792,29166.536585924194,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r12,per_projection,1,10,20,200,200,0.775,0.775,,0.02952752952754429,0.7171260421260132,0.8328739578739869,59.01884006117652,12.964567703491179,38929.42200848195,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r13,per_projection,1,10,20,200,200,0.595,0.595,,0.0347113093962184,0.5269658335834119,0.6630341664165881,36.28966426464151,13.989414458528268,29867.49829389482,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r14,per_projection,1,10,20,200,200,0.545,0.545,,0.035211858797853886,0.47598475675620644,0.6140152432437936,31.342053030178132,13.884209947781398,31778.543813827986,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r15,per_projection,1,10,20,200,200,0.725,0.725,,0.031573327350787724,0.663116278392456,0.7868837216075439,56.232939709002466,13.449043284589745,35257.43563259467,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r16,per_projection,1,10,20,200,200,0.445,0.445,,0.03514078826662828,0.3761240549974086,0.5138759450025915,24.765058245510208,14.210652032748525,25508.541962933123,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r17,per_projection,1,10,20,200,200,0.73,0.73,,0.03139267430468452,0.6684703583628183,0.7915296416371816,56.22703768243869,13.037846154193941,38088.48385661202,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r18,per_projection,1,10,20,200,200,0.77,0.77,,0.02975735203273302,0.7116755900158434,0.8283244099841567,78.44809176070467,13.140228246690759,37104.64321862494,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,residual_random8,r19,per_projection,1,10,20,200,200,0.47,0.47,,0.03529164207004259,0.4008283815427165,0.5391716184572835,28.14311643006361,14.604485851293052,26648.618249688443,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,30,final_full,none,single,1,10,20,200,200,0.72,0.72,,0.03174901573277509,0.6577719291637608,0.7822280708362391,46.61768685687186,13.140652424662004,36684.825734237274,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,centered_logits,none,single,1,10,20,200,200,0.665,0.665,,0.0333747659167821,0.5995854588031071,0.730414541196893,25.515385341450138,12.471583989343276,33242.84006195676,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,semantic_centered,none,single,1,10,20,200,200,0.705,0.705,,0.03224709289222828,0.6417956979312325,0.7682043020687674,25.773638612967265,12.728903859095622,30417.97777634312,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_full,none,single,1,10,20,200,200,0.975,0.975,,0.011039701082909813,0.9533621858774968,0.9966378141225032,84.45755946222256,13.118897331821486,32114.08928688704,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_top8_pca,none,single,1,10,20,200,200,0.965,0.965,,0.012995191418367032,0.9395294248200006,0.9904705751799994,83.57953342827491,13.269388138839807,30150.535043932763,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.8895,0.8895,,0.004957059360144884,0.8797841636541159,0.899215836345884,69.61401647679793,13.771186916508064,27672.671584939933,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r00,per_projection,1,10,20,200,200,0.925,0.925,,0.01862458053218917,0.8884958221569093,0.9615041778430908,87.39356325127858,14.13962528134443,27415.01950148195,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r01,per_projection,1,10,20,200,200,0.835,0.835,,0.02624642832844119,0.7835570004762552,0.8864429995237447,43.13686244506076,13.349494900485169,30788.709141163166,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r02,per_projection,1,10,20,200,200,0.905,0.905,,0.02073342711661533,0.864362482851434,0.945637517148566,53.7081503102565,13.821335689025458,25350.588276149836,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r03,per_projection,1,10,20,200,200,0.95,0.95,,0.015411035007422448,0.919794371385452,0.980205628614548,80.97486308817126,13.987887838008227,24359.035396706982,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r04,per_projection,1,10,20,200,200,0.885,0.885,,0.022558257911461158,0.8407858144935362,0.9292141855064638,57.84412018266694,13.54955989358981,30174.188480812238,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r05,per_projection,1,10,20,200,200,0.94,0.94,,0.01679285562374667,0.9070860029774565,0.9729139970225434,83.4080330572363,13.275670823848658,28738.819163703163,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r06,per_projection,1,10,20,200,200,0.91,0.91,,0.02023610634484806,0.8703372315640978,0.9496627684359022,87.08490134836501,14.333968890625352,22645.178111877405,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r07,per_projection,1,10,20,200,200,0.87,0.87,,0.02378024390118823,0.823390721953671,0.916609278046329,52.664896872669885,14.131998555692753,24658.957689875457,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r08,per_projection,1,10,20,200,200,0.93,0.93,,0.01804161855266871,0.8946384276367694,0.9653615723632307,65.43783832664032,13.935411670181038,26358.797875818713,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r09,per_projection,1,10,20,200,200,0.885,0.885,,0.022558257911461158,0.8407858144935362,0.9292141855064638,56.2115971675736,13.922075374356275,25507.68236890156,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r10,per_projection,1,10,20,200,200,0.93,0.93,,0.01804161855266871,0.8946384276367694,0.9653615723632307,73.18907258694969,14.425145718599628,22391.042610083205,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r11,per_projection,1,10,20,200,200,0.835,0.835,,0.02624642832844119,0.7835570004762552,0.8864429995237447,44.15711502692373,14.073297846654265,24985.988411356044,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r12,per_projection,1,10,20,200,200,0.975,0.975,,0.011039701082909813,0.9533621858774968,0.9966378141225032,112.78369492800623,12.778227013652279,36958.368566573154,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r13,per_projection,1,10,20,200,200,0.865,0.865,,0.024163505540380516,0.8176395291408541,0.9123604708591458,57.27914858746046,14.02180280987247,26172.838873636396,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r14,per_projection,1,10,20,200,200,0.73,0.73,,0.03139267430468452,0.6684703583628183,0.7915296416371816,39.33811609952031,13.939989183153394,28546.14952321447,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r15,per_projection,1,10,20,200,200,0.97,0.97,,0.012062338081814825,0.946357817359643,0.993642182640357,104.93310413544215,13.3872618836427,33087.10985470281,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r16,per_projection,1,10,20,200,200,0.795,0.795,,0.028546015483776364,0.7390498096517983,0.8509501903482017,43.559671672724235,14.074844221799466,21321.966418983204,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r17,per_projection,1,10,20,200,200,0.975,0.975,,0.011039701082909813,0.9533621858774968,0.9966378141225032,102.58184339223887,12.822959772086296,36152.444492605835,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r18,per_projection,1,10,20,200,200,0.98,0.98,,0.009899494936611668,0.9605969899242411,0.9994030100757588,110.68930298844487,13.217157125105222,34242.4350246075,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,residual_random8,r19,per_projection,1,10,20,200,200,0.7,0.7,,0.032403703492039304,0.6364887411556029,0.763511258844397,35.904434068328925,14.236023838438365,23598.1119165456,500,0.05
power,center_shift,label8_source_vs_external,H1_source_vs_external,8,colorectal adenocarcinoma epithelium,50,final_full,none,single,1,10,20,200,200,0.975,0.975,,0.011039701082909813,0.9533621858774968,0.9966378141225032,82.60879608320673,12.989142547838185,33757.03517545832,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,centered_logits,none,single,1,10,20,200,200,0.44,0.44,,0.03509985754956849,0.37120427920284577,0.5087957207971543,17.199672701620788,15.01277725243141,19709.040649380437,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,semantic_centered,none,single,1,10,20,200,200,0.315,0.315,,0.032846232660687286,0.2506213839850529,0.3793786160149471,13.781340226087542,15.557102210538442,17736.686785051166,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_full,none,single,1,10,20,200,200,0.355,0.355,,0.033836001536824645,0.28868143698782367,0.4213185630121763,12.237043751947372,13.275825745047195,39757.186860962676,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_top8_pca,none,single,1,10,20,200,200,0.34,0.34,,0.03349626844888845,0.27434731384017863,0.4056526861598214,11.775648786963966,13.25973618527056,38979.04960219618,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.29925,0.29925,,0.0072405013206959645,0.2850586174114359,0.31344138258856413,12.139702809236008,13.710380802712898,33275.72228073399,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r00,per_projection,1,10,20,200,200,0.295,0.295,,0.03224709289222828,0.23179569793123256,0.3582043020687674,11.652666723465401,13.838397328150643,30577.19063451763,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r01,per_projection,1,10,20,200,200,0.365,0.365,,0.0340422531569225,0.2982771838124319,0.4317228161875681,14.389350492908347,13.934679818425153,29250.705415667977,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r02,per_projection,1,10,20,200,200,0.265,0.265,,0.031206970375222264,0.20383433806456439,0.32616566193543567,9.604173026902247,12.952049541870295,38698.660855137365,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r03,per_projection,1,10,20,200,200,0.425,0.425,,0.034955328635273904,0.35648755587486314,0.49351244412513684,14.680763193951966,12.587919497643751,43217.100505439055,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r04,per_projection,1,10,20,200,200,0.25,0.25,,0.030618621784789725,0.18998750130181213,0.31001249869818787,12.227195671277228,14.239117259204289,25304.660923956457,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r05,per_projection,1,10,20,200,200,0.405,0.405,,0.0347113093962184,0.336965833583412,0.4730341664165881,14.735386034444966,14.249223382960526,31911.828656751906,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r06,per_projection,1,10,20,200,200,0.29,0.29,,0.03208582241426889,0.22711178806803295,0.352888211931967,12.319638311338657,13.893057557910447,25933.332273120363,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r07,per_projection,1,10,20,200,200,0.35,0.35,,0.033726843908080104,0.28389538594016295,0.416104614059837,14.364516644502137,13.952052011893302,34015.8576705256,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r08,per_projection,1,10,20,200,200,0.22,0.22,,0.02929163703175362,0.1625883914177629,0.2774116085822371,9.647636338012513,14.88952145347083,24543.34222892586,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r09,per_projection,1,10,20,200,200,0.34,0.34,,0.03349626844888845,0.27434731384017863,0.4056526861598214,13.748927031244783,12.94049505462856,38694.70723569965,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r10,per_projection,1,10,20,200,200,0.375,0.375,,0.03423265984407288,0.30790398670561714,0.44209601329438286,13.089861622246367,12.917030648938386,41668.89737957458,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r11,per_projection,1,10,20,200,200,0.525,0.525,,0.035311117229563836,0.4557902102300549,0.5942097897699451,18.928221776297914,13.49183996737527,38199.05677975772,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r12,per_projection,1,10,20,200,200,0.195,0.195,,0.028015620642777128,0.14008938354015682,0.2499106164598432,8.702403599779506,13.442840061822597,36011.49257829248,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r13,per_projection,1,10,20,200,200,0.43,0.43,,0.03500714212842859,0.3613860014282799,0.49861399857172006,15.035918972468773,13.738437146362362,36305.80631065386,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r14,per_projection,1,10,20,200,200,0.115,0.115,,0.022558257911461158,0.07078581449353613,0.15921418550646388,6.648668339654131,12.699982323006896,42656.70564370249,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r15,per_projection,1,10,20,200,200,0.24,0.24,,0.030199337741083,0.1808092980274773,0.2991907019725227,11.221391219352327,14.117188321400597,29730.54340615815,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r16,per_projection,1,10,20,200,200,0.21,0.21,,0.028801041647829335,0.15354995837025448,0.2664500416297455,8.580516000015393,13.79273823395009,34381.538715731556,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r17,per_projection,1,10,20,200,200,0.35,0.35,,0.033726843908080104,0.28389538594016295,0.416104614059837,14.193221606183497,14.190689924083369,26595.888298523976,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r18,per_projection,1,10,20,200,200,0.25,0.25,,0.030618621784789725,0.18998750130181213,0.31001249869818787,11.561215178411722,13.793509638717712,30335.45205053406,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,residual_random8,r19,per_projection,1,10,20,200,200,0.09,0.09,,0.02023610634484806,0.0503372315640978,0.1296627684359022,7.462384402262269,14.546846882442864,27481.678052009134,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,60,final_full,none,single,1,10,20,200,200,0.38,0.38,,0.03432200460346103,0.3127288709772164,0.4472711290227836,12.459046707295805,13.731930606330172,34866.56504070599,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,centered_logits,none,single,1,10,20,200,200,0.855,0.855,,0.02489728900904675,0.8062013135422683,0.9037986864577316,35.673589197452756,15.01250867500114,17740.039852051952,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,semantic_centered,none,single,1,10,20,200,200,0.74,0.74,,0.031016124838541645,0.6792083953164584,0.8007916046835416,29.468910823924407,15.507466473078988,16061.60384333103,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_full,none,single,1,10,20,200,200,0.735,0.735,,0.031206970375222264,0.6738343380645644,0.7961656619354356,23.615459712985068,13.107952785336506,38224.91859477745,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_top8_pca,none,single,1,10,20,200,200,0.695,0.695,,0.03255572146336186,0.6311907859318107,0.7588092140681892,22.01537627862518,13.581403524116677,37384.29185937391,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.6015,0.6015,,0.0077410876173829735,0.5863274682699294,0.6166725317300706,21.79326929665396,13.753203065050387,31425.026953323373,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r00,per_projection,1,10,20,200,200,0.63,0.63,,0.034139420030223126,0.5630867367407627,0.6969132632592373,20.922535610426333,13.923458086873945,27974.77736101142,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r01,per_projection,1,10,20,200,200,0.77,0.77,,0.02975735203273302,0.7116755900158434,0.8283244099841567,26.48186559369776,13.934563836727738,27274.020811316055,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r02,per_projection,1,10,20,200,200,0.475,0.475,,0.035311117229563836,0.40579021023005485,0.544209789769945,15.663154934187846,12.921606129583152,37573.44705183807,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r03,per_projection,1,10,20,200,200,0.775,0.775,,0.02952752952754429,0.7171260421260132,0.8328739578739869,26.620214322962475,12.764145815946751,42165.03637377857,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r04,per_projection,1,10,20,200,200,0.425,0.425,,0.034955328635273904,0.35648755587486314,0.49351244412513684,16.741604827285467,14.546717754579959,21442.604579680494,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r05,per_projection,1,10,20,200,200,0.84,0.84,,0.025922962793631443,0.7891909929244824,0.8908090070755176,31.583173287623097,14.495010108014174,29963.467467681752,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r06,per_projection,1,10,20,200,200,0.56,0.56,,0.035099857549568486,0.4912042792028458,0.6287957207971543,22.13445038345052,14.112953649595516,24964.441337325923,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r07,per_projection,1,10,20,200,200,0.68,0.68,,0.03298484500494128,0.6153497037903152,0.7446502962096849,26.527722050894504,14.039875627061711,33605.825070753,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r08,per_projection,1,10,20,200,200,0.45,0.45,,0.03517811819867572,0.3810508883305956,0.5189491116694044,16.559092769960838,14.890201688136628,21676.317899325026,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r09,per_projection,1,10,20,200,200,0.695,0.695,,0.03255572146336186,0.6311907859318107,0.7588092140681892,25.75688072521405,12.918496333576918,37491.17216606711,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r10,per_projection,1,10,20,200,200,0.79,0.79,,0.028801041647829335,0.7335499583702545,0.8464500416297456,24.92354480555789,12.672533044501229,40836.2946923117,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r11,per_projection,1,10,20,200,200,0.88,0.88,,0.022978250586152115,0.8349626288511418,0.9250373711488582,36.97478752607053,13.410312285810296,37028.42105120596,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r12,per_projection,1,10,20,200,200,0.38,0.38,,0.03432200460346103,0.3127288709772164,0.4472711290227836,13.885667830074572,13.534409343542833,34639.87198660496,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r13,per_projection,1,10,20,200,200,0.815,0.815,,0.027456784225396828,0.7611847029182222,0.8688152970817777,29.398391852770864,13.786948720898327,34464.42514008494,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r14,per_projection,1,10,20,200,200,0.315,0.315,,0.032846232660687286,0.2506213839850529,0.3793786160149471,12.09057863736487,12.689346508795634,42181.14095902313,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r15,per_projection,1,10,20,200,200,0.45,0.45,,0.03517811819867572,0.3810508883305956,0.5189491116694044,17.392136647545797,14.178266668218635,26342.250308580482,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r16,per_projection,1,10,20,200,200,0.435,0.435,,0.03505531343462785,0.3662915856681294,0.5037084143318706,14.302257935037032,13.550313164301057,33257.86983304992,500,0.05
