outer_iter,inner_iter,scenario,method,reject,q,cond_raw,cond_reg,ridge_lambda,stat,cutoff
1,6,type1_a,GEXP-5,0,5,6847894.419108863,1198011.7722057204,3.7314435551398636e-07,0.6351648233075773,8.496563572987084
1,6,type1_a,NEW-MMMD,0,4,27005.47968298735,25570.58368321092,1.067558558411389e-06,0.6187662361636006,8.865658831189073
1,7,type1_a,GEXP-5,0,5,22255476.07127786,1474078.368423454,3.194093391188225e-07,0.6724852417244023,12.099348667247654
1,7,type1_a,NEW-MMMD,0,4,32830.22967432831,30882.46015776904,9.371679092100458e-07,0.2363212871246323,12.37121796610263
1,8,type1_a,GEXP-5,0,5,9968735.427641558,1337663.7186404688,3.20030396540572e-07,1.5704537626938588,13.344436427970672
1,8,type1_a,NEW-MMMD,0,4,25574.647648697526,24362.580832408214,9.287723945788234e-07,1.1840188717286386,13.528431076931621
1,9,type1_a,GEXP-5,0,5,4974919.692805837,1120265.6288149264,3.355469585355391e-07,0.695453724509072,11.741065220177251
1,9,type1_a,NEW-MMMD,0,4,19675.138007587404,18918.524856341344,9.440164713489072e-07,0.6533265195024465,11.082615352327544
1,10,type1_a,GEXP-5,0,5,14571608.158197496,1347265.5053177916,4.052827630001889e-07,0.17384466682061223,17.292580368064876
1,10,type1_a,NEW-MMMD,0,4,29364.79105219146,27700.263131388096,1.1688206800925131e-06,0.18338975512682032,13.901220876834001
1,11,type1_a,GEXP-5,0,5,15361477.990915589,1365718.9628473746,3.666064205489453e-07,1.121863710268208,11.623169519051498
1,11,type1_a,NEW-MMMD,0,4,31102.207762732523,29258.119722315307,1.061710891472714e-06,0.9938916474098036,12.427673945897665
1,12,type1_a,GEXP-5,0,5,26756311.8231343,1400841.532347567,3.619651815582622e-07,5.914728493986885,9.509210905177182
1,12,type1_a,NEW-MMMD,0,4,36363.254329562595,33839.23167487353,1.0438402978316587e-06,5.56279156638643,14.737871517814348
1,13,type1_a,GEXP-5,0,5,35670348.19131849,1631245.2635929633,3.489734442611036e-07,3.1269270358581593,14.885913268059149
1,13,type1_a,NEW-MMMD,0,4,41243.38605861454,38375.11163355587,1.0547445968518636e-06,1.3386297140854984,9.582373313751809
1,14,type1_a,GEXP-5,0,5,6701238.248613424,1242521.5141277476,3.450911090772964e-07,0.3460891024803292,11.18578272380653
1,14,type1_a,NEW-MMMD,0,4,25315.348269404032,24117.720886993113,9.955262038641073e-07,0.3130452602574336,16.879351776671488
1,15,type1_a,GEXP-5,0,5,24041972.268372837,1501962.2886638457,3.5048532414434256e-07,2.324157576760431,12.873811081295488
1,15,type1_a,NEW-MMMD,0,4,38876.7452364952,36186.401591105285,1.0375028298986528e-06,2.3149841839787286,12.83578967848106
1,16,type1_a,GEXP-5,0,5,31580243.804323956,1585062.686322241,3.2365222566920964e-07,2.7807655309864527,7.597293379300511
1,16,type1_a,NEW-MMMD,0,4,41037.56511528882,38158.893665720345,9.689203323254917e-07,2.6279579930999084,11.468291759011668
1,17,type1_a,GEXP-5,0,5,14171577.828644902,1309090.9129165462,4.072311653258739e-07,0.5890651491175429,9.982992563895296
1,17,type1_a,NEW-MMMD,0,4,28212.903572061066,26636.035029370207,1.162925977997131e-06,0.5346040387407394,14.592258821456266
1,18,type1_a,GEXP-5,0,5,41651466.136114754,1357733.2281358368,3.8587915004943395e-07,0.6735671220918542,9.429138948204216
1,18,type1_a,NEW-MMMD,0,4,40658.9833316094,37355.055477451584,1.1022442227995113e-06,0.7106817922803783,11.917216823443328
1,19,type1_a,GEXP-5,0,5,43079447.177039064,1545064.0995955828,3.78984448264731e-07,2.015197479945556,11.458292296200975
1,19,type1_a,NEW-MMMD,0,4,46711.2404849651,42859.39294627015,1.1247147254023912e-06,2.107676145258395,10.776017805989456
1,20,type1_a,GEXP-5,0,5,32985613.770240363,1553378.8591947076,3.391094618821068e-07,2.6276697665433133,12.147428625873557
1,20,type1_a,NEW-MMMD,0,4,44838.91642277905,41326.66263612243,1.0134308172214659e-06,2.681676843969453,13.131836644078284
1,1,type1_b,GEXP-5,0,5,13267155.973921465,1411186.4569278741,3.3554778667417054e-07,1.1617490971357185,7.849811374529435
1,1,type1_b,NEW-MMMD,0,4,33253.369113903005,31237.35926842284,9.898461404507589e-07,1.1843330254549151,8.558264783769438
1,2,type1_b,GEXP-5,0,5,10808448.155485097,1248333.6710721157,4.043163354911365e-07,3.246749635984708,14.446391726142375
1,2,type1_b,NEW-MMMD,0,4,30064.401796398146,28247.24910453897,1.147011515011822e-06,3.3514537594420526,8.455831195597428
1,3,type1_b,GEXP-5,0,5,8489621.875720633,1206819.0241667924,3.7781169192292187e-07,2.510420079374068,9.482702720222466
1,3,type1_b,NEW-MMMD,0,4,27181.450856909672,25691.02982569038,1.0685793637207683e-06,2.2983056331013927,13.158034324540438
1,4,type1_b,GEXP-5,0,5,6655632.473180076,1138087.8484383412,3.9476279360606863e-07,1.2383443168316077,12.146956059428737
1,4,type1_b,NEW-MMMD,0,4,18732.305335355977,18010.00939785555,1.0937584810238656e-06,1.2351318096705874,9.133469559906993
1,5,type1_b,GEXP-5,0,5,24201704.969291598,1438269.0563471208,3.363396671003604e-07,1.4321050080906872,10.134993673443434
1,5,type1_b,NEW-MMMD,0,4,31735.778594266707,29860.51560747903,9.772921115688843e-07,1.477093992496151,11.216355144739305
1,6,type1_b,GEXP-5,0,5,12993606.505685737,1320125.3864782334,3.4617918650224126e-07,1.5530662844367384,8.051800535950697
1,6,type1_b,NEW-MMMD,0,4,31005.205323342005,29150.10654599062,9.939672592583745e-07,1.1271015098793997,9.875552151894508
1,7,type1_b,GEXP-5,0,5,25367013.17504756,1402763.139155397,3.375495049391234e-07,1.8412213654726202,11.057968626701795
1,7,type1_b,NEW-MMMD,0,4,37322.20209749332,34684.761748364006,9.738002128680055e-07,1.1187112324701385,11.859916527626956
1,8,type1_b,GEXP-5,0,5,53601858.56516937,1525799.070080411,3.0597416095294016e-07,0.5372339125147647,15.970695396891422
1,8,type1_b,NEW-MMMD,0,4,46787.53269159418,42896.44527910526,8.997284703605226e-07,0.5374412653980718,11.297770990089061
1,9,type1_b,GEXP-5,0,5,6042215.750120106,1182026.377286318,3.2275088676111446e-07,1.644097826491528,12.249553952709276
1,9,type1_b,NEW-MMMD,0,4,24165.553637496672,23031.012737754012,9.236352037149905e-07,1.5514485610627058,8.232574989430896
1,10,type1_b,GEXP-5,0,5,16405902.94132101,1420527.1152366346,3.5552139132856817e-07,13.634246098319892,14.813402127693426
1,10,type1_b,NEW-MMMD,1,4,31558.48395655422,29717.05395211654,1.0411273579221877e-06,13.256292334701332,12.87015504049889
1,11,type1_b,GEXP-5,0,5,10709434.199894594,1297777.6442225063,3.51138312953231e-07,2.3284814905564133,14.745164712281095
1,11,type1_b,NEW-MMMD,0,4,24199.821032879663,23062.62140377607,1.0074571606949993e-06,2.2740222646870287,9.067335519157135
1,12,type1_b,GEXP-5,0,5,40892289.661980376,1474644.7408282731,3.300628131245957e-07,2.1735252635979094,7.821645604794613
1,12,type1_b,NEW-MMMD,0,4,41451.931346814825,38299.971838962476,9.62089026745979e-07,2.2404962566682443,9.99289891082559
1,13,type1_b,GEXP-5,0,5,39793191.62776671,1521879.7517972828,3.6953129177547446e-07,0.6680377231766315,20.34429481853415
1,13,type1_b,NEW-MMMD,0,4,45050.22447881982,41420.341066322886,1.091813936161549e-06,0.5086688091910556,14.834749286289789
1,14,type1_b,GEXP-5,0,5,5854531.52254946,1164904.5711480265,3.607694514741048e-07,1.3735093281210453,9.382748208336094
1,14,type1_b,NEW-MMMD,0,4,22957.1475798193,21924.951213177377,1.0250198241875668e-06,1.3530834857143366,10.217626306232622
1,15,type1_b,GEXP-5,0,5,3335613.829306826,1048813.5385310457,3.532089086932678e-07,1.3053986115595686,12.564727532590664
1,15,type1_b,NEW-MMMD,0,4,26396.140079822897,25077.271850278812,1.0297048077571365e-06,0.9730292835914618,11.98397831249557
1,16,type1_b,GEXP-5,1,5,8072002.611672386,1209566.5731705192,3.76921207457931e-07,14.19039183461345,7.67990274602207
1,16,type1_b,NEW-MMMD,0,4,24576.649603159694,23369.431291914574,1.0656560310835228e-06,8.837622468556106,8.868351905193995
1,17,type1_b,GEXP-5,0,5,26619907.933455966,1346126.0994859436,4.0122489563990783e-07,1.2025519781745544,11.871348725132316
1,17,type1_b,NEW-MMMD,0,4,38207.20476391051,35301.410821376325,1.1479971399515947e-06,0.9466024824621,9.955943728955754
1,18,type1_b,GEXP-5,0,5,10537867.221968496,1173157.4609022103,3.8976043589983614e-07,5.743763887551751,10.535959876048793
1,18,type1_b,NEW-MMMD,0,4,21044.11023213749,20100.068182134048,1.0716447978557288e-06,5.369118189591219,12.091108698905149
1,19,type1_b,GEXP-5,0,5,1580605.5185273497,740728.4508665553,4.247080715589204e-07,2.4595528741027834,14.057733617452362
1,19,type1_b,NEW-MMMD,0,4,18918.385237775183,18176.269367542944,1.195144932924387e-06,2.2399197332822887,18.03107310049437
1,20,type1_b,GEXP-5,0,5,8716395.535952436,1338492.1159048243,3.2567882916861517e-07,2.947341790880742,11.009311761120271
1,20,type1_b,NEW-MMMD,0,4,26288.276079132076,25027.18240820869,9.54562031473495e-07,2.546064212923312,11.091706477406225
2,1,power,GEXP-5,0,5,37175812.455148846,1509428.244771318,3.1701649811933807e-07,7.457071199998111,15.6777833393399
2,1,power,NEW-MMMD,0,4,38879.48876693464,36166.99539651453,9.304603065083041e-07,6.258064573862285,12.64708100853912
2,2,power,GEXP-5,1,5,7261069.639113341,1217261.5256138996,4.001414232241017e-07,9.916928057095205,9.866294030427271
2,2,power,NEW-MMMD,0,4,24524.53068299833,23353.306014028938,1.1385284421518773e-06,9.311303856730817,14.815719440808392
2,3,power,GEXP-5,0,5,4194082.0279800515,1095337.7499231617,3.707419145517892e-07,6.505799982994915,8.660132383261017
2,3,power,NEW-MMMD,0,4,21623.67143298024,20721.695040122515,1.058352845812359e-06,5.733041475101556,10.637051575134064
2,4,power,GEXP-5,1,5,1851911.6413120383,776947.3479551033,3.818720594525252e-07,15.471456537901247,13.820584523207978
2,4,power,NEW-MMMD,1,4,16885.661175536436,16280.746297153273,1.0533357514184183e-06,15.540148709334773,12.996201603405616
2,5,power,GEXP-5,1,5,9254764.34841035,1256422.1501314577,3.481614531450479e-07,11.00364021581143,9.997974256251446
2,5,power,NEW-MMMD,0,4,25498.436598084743,24231.000883009332,9.899151560466209e-07,9.945472443524231,11.776372703297447
2,6,power,GEXP-5,0,5,10514223.275238436,1298656.8486685776,4.1663236097650615e-07,5.135873538856941,10.566878133505337
2,6,power,NEW-MMMD,0,4,25711.883515586196,24434.872087885164,1.193850300358144e-06,4.580937198433762,9.335750528399059
2,7,power,GEXP-5,0,5,2336499.1324484665,862300.4842357421,3.989908710549924e-07,12.35072012131053,16.64388204229103
2,7,power,NEW-MMMD,1,4,17987.45829758096,17313.9870417144,1.1078828765793144e-06,12.357042044485084,10.155383266242815
2,8,power,GEXP-5,0,5,44017879.50371889,1573959.9089691418,3.533924540445089e-07,0.14380879394680957,8.45206131250839
2,8,power,NEW-MMMD,0,4,46196.96883161976,42470.27847219642,1.0582026019128939e-06,0.13765554979690364,8.975510351692618
2,9,power,GEXP-5,0,5,5705062.827054682,1129755.5189588692,4.3557300572185373e-07,13.426362837081456,13.67503009874015
2,9,power,NEW-MMMD,1,4,23650.444515981028,22523.93780171253,1.224001508671283e-06,13.652063732974185,10.042079433471448
2,10,power,GEXP-5,0,5,9879985.311372664,1194534.0148683267,4.1218382520510573e-07,10.280471625333291,11.566432358855803
2,10,power,NEW-MMMD,0,4,24948.801819297372,23648.816153721196,1.1522736145886159e-06,10.136553354818462,11.812624305486526
2,11,power,GEXP-5,0,5,13117466.393308254,1416894.6058804046,3.766489262163081e-07,4.407433041169867,8.740110622614779
2,11,power,NEW-MMMD,0,4,33579.06416239639,31551.078308728356,1.106090677174821e-06,4.525140605541388,9.47306180834017
2,12,power,GEXP-5,0,5,1611135.282161448,706590.6613445159,3.8996331084605396e-07,3.0347853648919454,13.570927590790054
2,12,power,NEW-MMMD,0,4,12405.420873282528,12071.291366339123,1.0282007747594356e-06,2.4537341949511573,10.798417045968579
2,13,power,GEXP-5,0,5,15533585.99833829,1376529.5717964857,3.3624131953467273e-07,4.83528916283592,13.908882059238845
2,13,power,NEW-MMMD,0,4,28499.71981045086,26965.47523605111,9.719225499394528e-07,1.5982397712739989,12.048407301855656
2,14,power,GEXP-5,0,5,12928529.342840213,1306385.7042279465,3.80496102729339e-07,8.219888638868355,10.76330205323883
2,14,power,NEW-MMMD,1,4,31025.337085425126,29139.02657503396,1.092024306972401e-06,8.224479463312292,7.9672681755525305
2,15,power,GEXP-5,1,5,6812534.580759075,1177159.192025506,4.1275718268574823e-07,14.98090907476751,8.748111263405535
2,15,power,NEW-MMMD,1,4,23202.142363843763,22115.086097531428,1.1716953692583048e-06,15.371102382380826,12.878052342350035
2,16,power,GEXP-5,0,5,24971891.63298659,1408931.7000842206,3.7639939359241276e-07,3.7339141657174792,10.589362618683724
2,16,power,NEW-MMMD,0,4,34674.73160700003,32390.18478047167,1.0884755597771644e-06,1.1083974260816416,12.706246316576449
2,17,power,GEXP-5,0,5,8595183.351738011,1263920.0245060094,4.275292542512313e-07,3.855273571520229,10.073839314030595
2,17,power,NEW-MMMD,0,4,28372.686995996053,26804.024314654678,1.234656845216761e-06,3.923268670715238,11.537154556793212
2,18,power,GEXP-5,0,5,8404878.301092427,1279968.0629715915,3.370804031362752e-07,8.474275948573563,12.758063667759659
2,18,power,NEW-MMMD,0,4,24261.41188230315,23151.04549374829,9.677595830159176e-07,8.203988443079032,8.50860454629496
2,19,power,GEXP-5,1,5,7612613.558276127,1210220.5183427893,4.223724574614576e-07,11.013857473671152,9.870550900456768
2,19,power,NEW-MMMD,1,4,25857.043238235303,24530.675596321613,1.2012729944527824e-06,11.105157173410674,10.962963507034667
2,20,power,GEXP-5,0,5,3549112.4167024507,1025677.5123835158,4.2300632203987823e-07,3.0059437163003935,14.93354583167102
2,20,power,NEW-MMMD,0,4,23360.808047220384,22275.90479845097,1.2025575699451258e-06,2.588159331582265,11.963470929416355
2,1,type1_a,GEXP-5,0,5,1624933.9233362086,765803.8957514714,3.561060582745045e-07,0.5190808202892612,8.944749157899265
2,1,type1_a,NEW-MMMD,0,4,16597.671397023332,16050.845146416515,1.0086862685715147e-06,0.4903782303688071,12.208571137960817
2,2,type1_a,GEXP-5,0,5,27983250.19043679,1420200.080294285,4.0999696580509883e-07,0.5531089724934901,11.755396503716536
2,2,type1_a,NEW-MMMD,0,4,36833.17546588143,34251.46531590993,1.1901988618903513e-06,0.4332033131604387,13.161991743342734
2,3,type1_a,GEXP-5,0,5,22732590.194678076,1504367.764224134,3.6293159911376834e-07,0.976797650206322,7.199828826649103
2,3,type1_a,NEW-MMMD,0,4,38981.68172270598,36268.638322316074,1.0807987314633567e-06,0.492262367272156,8.57773265324007
2,4,type1_a,GEXP-5,0,5,42664351.79040414,1561913.2847713903,3.5070662591289403e-07,4.338344074937993,13.5636070840344
2,4,type1_a,NEW-MMMD,0,4,44596.17999447775,41122.78891009856,1.0424680620830551e-06,2.548235789912468,10.63183805193721
2,5,type1_a,GEXP-5,0,5,8460455.41183697,1239958.2769668424,4.2801315615598937e-07,1.9318234281462168,9.672675464718047
2,5,type1_a,NEW-MMMD,0,4,26610.425858426515,25203.887680989497,1.2283741729031327e-06,1.993737846661336,10.49593216512705
2,6,type1_a,GEXP-5,0,5,60582336.420515634,1573740.087154546,3.8659415793456243e-07,3.0815036913443765,10.001527726305751
2,6,type1_a,NEW-MMMD,0,4,56459.31040217673,50938.11797978535,1.1539023360748954e-06,2.3161878988700906,9.975719207720005
2,7,type1_a,GEXP-5,0,5,34402961.303259656,1416831.6714926385,4.1052716328829247e-07,0.6076040867500732,12.205212803439434
2,7,type1_a,NEW-MMMD,0,4,39499.01063807331,36525.57456262647,1.1848516053340268e-06,0.6045558243573459,8.194676070815559
2,8,type1_a,GEXP-5,0,5,13221140.922560703,1468546.6275475188,3.4391872788160747e-07,6.833474588751628,12.074172721136009
2,8,type1_a,NEW-MMMD,0,4,33353.15394209018,31401.31159834317,1.0282434301818107e-06,5.424322677523659,10.022499543255929
2,9,type1_a,GEXP-5,0,5,14123279.013022086,1409453.3553083772,3.891219810312514e-07,1.1823771513286658,10.18618318584956
2,9,type1_a,NEW-MMMD,0,4,34432.390762235686,32276.761694219942,1.1377946662145944e-06,1.1864137813253954,13.97058054946482
2,10,type1_a,GEXP-5,0,5,2836059.266016403,1033512.2362654516,3.3912609230804016e-07,1.3523141672022518,14.61657089547405
2,10,type1_a,NEW-MMMD,0,4,18407.367945099995,17802.59576749497,9.933469459518683e-07,0.9994384351948309,11.186869502314819
2,11,type1_a,GEXP-5,0,5,14090879.700897526,1364233.3878591899,3.812761885059653e-07,0.5813313907619184,9.353795062172807
2,11,type1_a,NEW-MMMD,0,4,28869.319723203513,27290.97862353454,1.1020814377505035e-06,0.5180608372448727,10.81470146406566
2,12,type1_a,GEXP-5,0,5,9767533.131518057,1319315.5523558725,3.385054372614622e-07,2.366055202474321,13.497599866739188
2,12,type1_a,NEW-MMMD,0,4,26257.39571439154,24958.47562006515,9.821867575307729e-07,2.2079518358185926,10.580019341990965
2,13,type1_a,GEXP-5,0,5,17675667.524730626,1374908.9633850185,3.546363583353101e-07,2.653989935472456,14.57326492913338
2,13,type1_a,NEW-MMMD,0,4,31696.472121372615,29767.66847787149,1.0274099967756083e-06,2.604880566827841,10.862001225704985
2,14,type1_a,GEXP-5,0,5,20808360.55734716,1391627.5470535716,3.213829944382581e-07,3.407413221194872,10.875498116478713
2,14,type1_a,NEW-MMMD,0,4,30302.137227328833,28563.448009454034,9.234257225706475e-07,3.079724566756468,12.02972836342573
2,15,type1_a,GEXP-5,0,5,28791598.83078755,1498692.294415383,3.3432846654885596e-07,2.8998816773192146,12.591689012480952
2,15,type1_a,NEW-MMMD,0,4,33859.12095154596,31788.737741337536,9.826366911839693e-07,2.8612378650082926,10.67220727651955
2,16,type1_a,GEXP-5,0,5,11257950.025284631,1308177.2664599798,3.906452193134881e-07,6.421504720183094,9.635996751613696
2,16,type1_a,NEW-MMMD,0,4,27048.184624278005,25633.82459320547,1.1229091056830245e-06,3.643837171119287,11.218012109521451
2,17,type1_a,GEXP-5,0,5,9332236.34934264,1250557.8098997814,3.521516875355541e-07,1.8987457385226847,8.8800481096808
2,17,type1_a,NEW-MMMD,0,4,23422.906939981112,22341.502328490238,1.000450703008769e-06,1.8412662998825127,9.46848059827414
2,18,type1_a,GEXP-5,0,5,19582499.17029508,1496571.2988196106,3.4146422135585506e-07,1.4741972420902272,11.955203455366837
2,18,type1_a,NEW-MMMD,0,4,35311.03459118415,33098.94153319727,1.0138473288011338e-06,1.4784816344664335,8.862723978725505
2,19,type1_a,GEXP-5,0,5,11863076.4877908,1257431.4259659585,3.9852875447487413e-07,1.308590749144269,14.222498641639163
2,19,type1_a,NEW-MMMD,0,4,28373.70259849242,26746.56134327443,1.12967310298933e-06,1.356599970845144,13.83163412355553
2,20,type1_a,GEXP-5,0,5,17613461.526325997,1394685.3967726924,3.8493227253282743e-07,4.112115839208933,12.569865320330969
2,20,type1_a,NEW-MMMD,0,4,27460.63157896178,26026.790956269182,1.1163875336979856e-06,4.392351760785903,18.416837718915883
2,1,type1_b,GEXP-5,0,5,1744046.9615266516,803210.7319121192,3.2309321882479435e-07,3.5558689170029254,12.54813866486075
2,1,type1_b,NEW-MMMD,0,4,21538.22010095418,20644.91176798614,9.258687992471052e-07,3.172582228102799,10.967326961183371
2,2,type1_b,GEXP-5,0,5,3598608.895859098,1018745.7155189998,4.0686893366513853e-07,1.692043630186987,10.671056513221838
2,2,type1_b,NEW-MMMD,0,4,21898.960758788635,20926.328892308982,1.1543402592241443e-06,1.6791801975787592,14.40119098917763
2,3,type1_b,GEXP-5,0,5,66800945.24529307,1582179.4659492122,3.561772151501387e-07,1.9939697160421623,10.504785267245186
2,3,type1_b,NEW-MMMD,0,4,58104.956522688655,52276.971384378354,1.066075862914223e-06,1.620497011793729,7.847021476279441
2,4,type1_b,GEXP-5,0,5,55477023.38827383,1505787.7481603501,3.618863095930542e-07,1.0370442024264437,11.033517177905544
2,4,type1_b,NEW-MMMD,0,4,45940.745355240506,42107.77778641824,1.0625924140117325e-06,1.1262246941294274,9.726360418935515
2,5,type1_b,GEXP-5,0,5,10441171.725321393,1307933.7892933346,3.7805682668863955e-07,2.643389807717824,10.172705440090201
2,5,type1_b,NEW-MMMD,0,4,31018.3818311876,29170.65820602108,1.0960441547633468e-06,2.8460737432952,16.301463365914753
2,6,type1_b,GEXP-5,0,5,34407477.89963954,1500084.1572804404,3.610349272108621e-07,1.6043572788387408,9.791689653364836
2,6,type1_b,NEW-MMMD,0,4,42836.910150481766,39529.27368591739,1.0618406712136172e-06,1.4717406403195206,9.736814206727693
2,7,type1_b,GEXP-5,0,5,30181468.948905498,1454657.3188514402,3.770886665776828e-07,1.327466304859783,8.86972175873677
2,7,type1_b,NEW-MMMD,0,4,38640.5069417852,35888.4409215432,1.0951448435558252e-06,1.4621910349906528,10.166027711891486
2,8,type1_b,GEXP-5,0,5,22017857.720068682,1412588.048100821,3.5840996963036773e-07,1.5335269010280825,12.598227994607313
